user_id,recency,frequency,monetary,surge_exposure(%),r,f,m,s,rfm_concat,rfm_score,riders_segmentation,weighted_score,weighted_segmentation
R04807,12,20,260.04,0.3,3,2,2,2,322,9,Occasional Riders,2.4000000000000004,Average Risk Rider
R04808,7,26,390.73,0.15384615384615385,4,4,4,1,444,13,Regular Commuters,3.6999999999999997,Loyal Rider
R04809,27,15,255.51999999999998,0.26666666666666666,2,1,2,2,212,7,Occasional Riders,1.7,Critical Risk Rider (likely churn)
R04810,11,21,339.61,0.42857142857142855,3,3,3,4,333,13,Regular Commuters,3.1,Loyal Rider
R04811,36,23,354.37,0.43478260869565216,1,3,3,4,133,11,Regular Commuters,2.3,Average Risk Rider
R04812,24,20,315.95,0.4,2,2,3,3,223,10,Occasional Riders,2.3,Average Risk Rider
R04813,7,24,338.79,0.2916666666666667,4,4,3,2,443,13,Regular Commuters,3.6,Loyal Rider
R04814,29,18,242.21,0.3333333333333333,1,2,1,2,121,6,At Risk Users,1.4,Critical Risk Rider (likely churn)
R04815,24,19,296.17,0.47368421052631576,2,2,2,4,222,10,Occasional Riders,2.1999999999999997,Average Risk Rider
R04816,8,28,394.85,0.5357142857142857,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R04817,24,16,265.88,0.4375,2,1,2,4,212,9,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R04818,3,19,292.31,0.42105263157894735,4,2,2,4,422,12,Regular Commuters,3.0,Average Risk Rider
R04819,34,19,296.95,0.47368421052631576,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R04820,31,20,277.26,0.3,1,2,2,2,122,7,Occasional Riders,1.5999999999999999,Critical Risk Rider (likely churn)
R04821,5,13,178.43,0.38461538461538464,4,1,1,3,411,9,Occasional Riders,2.4,Average Risk Rider
R04822,5,17,245.31,0.29411764705882354,4,1,1,2,411,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04823,3,25,333.89,0.28,4,4,3,2,443,13,Regular Commuters,3.6,Loyal Rider
R04824,8,19,285.02,0.15789473684210525,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04825,22,22,318.43,0.3181818181818182,2,3,3,2,233,10,Occasional Riders,2.5,Average Risk Rider
R04826,30,21,357.88,0.47619047619047616,1,3,4,4,134,12,Regular Commuters,2.4999999999999996,Average Risk Rider
R04827,28,21,325.37,0.47619047619047616,1,3,3,4,133,11,Regular Commuters,2.3,Average Risk Rider
R04828,7,21,304.7,0.19047619047619047,4,3,2,1,432,10,Occasional Riders,3.0,Average Risk Rider
R04829,26,27,452.78000000000003,0.4444444444444444,2,4,4,4,244,14,Regular Commuters,3.1999999999999997,Loyal Rider
R04830,6,23,365.79,0.34782608695652173,4,3,4,3,434,14,Regular Commuters,3.5999999999999996,Loyal Rider
R04831,11,18,261.38,0.16666666666666666,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04832,14,20,308.06,0.5,3,2,3,4,323,12,Regular Commuters,2.8000000000000003,Average Risk Rider
R04833,10,22,330.12,0.5454545454545454,3,3,3,4,333,13,Regular Commuters,3.1,Loyal Rider
R04834,6,30,455.37,0.3,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R04835,6,17,290.08,0.29411764705882354,4,1,2,2,412,9,Occasional Riders,2.5000000000000004,Average Risk Rider
R04836,33,24,369.11,0.3333333333333333,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R04837,25,15,223.74,0.2,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R04838,9,25,358.61,0.2,3,4,4,1,344,12,Regular Commuters,3.3000000000000003,Loyal Rider
R04839,27,18,311.71,0.4444444444444444,2,2,3,4,223,11,Regular Commuters,2.4,Average Risk Rider
R04840,55,21,306.54,0.19047619047619047,1,3,3,1,133,8,Occasional Riders,2.0,Average Risk Rider
R04841,3,20,265.27,0.35,4,2,2,3,422,11,Regular Commuters,2.9,Average Risk Rider
R04842,11,16,213.32999999999998,0.1875,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R04843,7,19,300.97,0.3157894736842105,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R04844,9,26,387.48,0.2692307692307692,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R04845,2,18,291.31,0.4444444444444444,4,2,2,4,422,12,Regular Commuters,3.0,Average Risk Rider
R04846,19,14,221.5,0.21428571428571427,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R04847,8,18,253.08,0.16666666666666666,3,2,1,1,321,7,Occasional Riders,2.1000000000000005,Average Risk Rider
R04848,10,29,417.39,0.3103448275862069,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R04849,9,16,258.72,0.25,3,1,2,1,312,7,Occasional Riders,2.0000000000000004,Average Risk Rider
R04850,3,24,372.91,0.375,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R04851,3,28,454.32,0.42857142857142855,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R04852,18,26,383.77,0.38461538461538464,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R04853,50,34,551.93,0.2647058823529412,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R04854,14,22,304.93,0.3181818181818182,3,3,3,2,333,11,Regular Commuters,2.9000000000000004,Average Risk Rider
R04855,14,19,299.18,0.3684210526315789,3,2,2,3,322,10,Occasional Riders,2.5,Average Risk Rider
R04856,10,26,367.22,0.34615384615384615,3,4,4,3,344,14,Regular Commuters,3.5,Loyal Rider
R04857,4,17,272.15,0.29411764705882354,4,1,2,2,412,9,Occasional Riders,2.5000000000000004,Average Risk Rider
R04858,2,27,431.63,0.37037037037037035,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R04859,4,17,274.86,0.23529411764705882,4,1,2,1,412,8,Occasional Riders,2.4000000000000004,Average Risk Rider
R04860,35,18,295.25,0.4444444444444444,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R04861,5,17,248.84,0.4117647058823529,4,1,1,4,411,10,Occasional Riders,2.5,Average Risk Rider
R04862,6,14,191.82,0.2857142857142857,4,1,1,2,411,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04863,13,19,339.32,0.47368421052631576,3,2,3,4,323,12,Regular Commuters,2.8000000000000003,Average Risk Rider
R04864,31,21,340.2,0.47619047619047616,1,3,3,4,133,11,Regular Commuters,2.3,Average Risk Rider
R04865,25,20,287.59,0.2,2,2,2,1,222,7,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R04866,14,14,269.96000000000004,0.42857142857142855,3,1,2,4,312,10,Occasional Riders,2.3000000000000003,Average Risk Rider
R04867,34,24,374.15,0.3333333333333333,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R04868,13,11,175.41,0.6363636363636364,3,1,1,4,311,9,Occasional Riders,2.1,Average Risk Rider
R04869,57,14,192.41,0.35714285714285715,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R04870,9,20,276.11,0.15,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04871,26,27,390.86,0.18518518518518517,2,4,4,1,244,11,Regular Commuters,2.9,Average Risk Rider
R04872,15,16,235.21,0.3125,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04873,12,20,334.33000000000004,0.45,3,2,3,4,323,12,Regular Commuters,2.8000000000000003,Average Risk Rider
R04874,9,22,363.90000000000003,0.45454545454545453,3,3,4,4,334,14,Regular Commuters,3.3000000000000003,Loyal Rider
R04875,6,17,247.98,0.35294117647058826,4,1,1,3,411,9,Occasional Riders,2.4,Average Risk Rider
R04876,2,29,461.18,0.27586206896551724,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R04877,14,20,299.85,0.3,3,2,2,2,322,9,Occasional Riders,2.4000000000000004,Average Risk Rider
R04878,31,22,377.1,0.5454545454545454,1,3,4,4,134,12,Regular Commuters,2.4999999999999996,Average Risk Rider
R04879,3,20,353.3,0.35,4,2,3,3,423,12,Regular Commuters,3.1,Loyal Rider
R04880,10,21,350.09000000000003,0.38095238095238093,3,3,3,3,333,12,Regular Commuters,3.0,Average Risk Rider
R04881,14,17,225.23,0.23529411764705882,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R04882,10,14,219.11,0.42857142857142855,3,1,1,4,311,9,Occasional Riders,2.1,Average Risk Rider
R04883,29,18,278.63,0.4444444444444444,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R04884,12,22,367.51,0.4090909090909091,3,3,4,3,334,13,Regular Commuters,3.2,Loyal Rider
R04885,22,19,316.71,0.3684210526315789,2,2,3,3,223,10,Occasional Riders,2.3,Average Risk Rider
R04886,11,20,282.71999999999997,0.25,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04887,32,24,375.01,0.4166666666666667,1,4,4,4,144,13,Regular Commuters,2.8000000000000003,Average Risk Rider
R04888,8,31,501.7,0.3870967741935484,3,4,4,3,344,14,Regular Commuters,3.5,Loyal Rider
R04889,14,14,251.32999999999998,0.42857142857142855,3,1,1,4,311,9,Occasional Riders,2.1,Average Risk Rider
R04890,67,12,162.78,0.16666666666666666,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R04891,31,26,404.78,0.19230769230769232,1,4,4,1,144,10,Occasional Riders,2.5000000000000004,Average Risk Rider
R04892,40,20,279.25,0.1,1,2,2,1,122,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04893,30,17,230.92000000000002,0.5294117647058824,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R04894,4,31,515.3,0.2903225806451613,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R04895,24,20,284.23,0.25,2,2,2,1,222,7,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R04896,39,15,205.57,0.6,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R04897,22,19,274.24,0.3684210526315789,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R04898,24,15,220.53,0.3333333333333333,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04899,18,16,223.97,0.125,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R04900,35,13,184.97,0.3076923076923077,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R04901,2,18,244.92000000000002,0.2222222222222222,4,2,1,1,421,8,Occasional Riders,2.5000000000000004,Average Risk Rider
R04902,29,21,311.87,0.19047619047619047,1,3,3,1,133,8,Occasional Riders,2.0,Average Risk Rider
R04903,7,25,404.31,0.48,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R04904,7,21,312.54,0.19047619047619047,4,3,3,1,433,11,Regular Commuters,3.2,Loyal Rider
R04905,23,10,132.07,0.4,2,1,1,3,211,7,Occasional Riders,1.6,Critical Risk Rider (likely churn)
R04906,11,27,406.18,0.5185185185185185,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R04907,61,10,123.59,0.4,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R04908,19,20,295.59,0.3,2,2,2,2,222,8,Occasional Riders,1.9999999999999998,Critical Risk Rider (likely churn)
R04909,52,10,159.42,0.4,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R04910,21,25,375.56,0.4,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R04911,31,10,146.23999999999998,0.5,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R04912,45,18,301.42,0.5,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R04913,52,18,272.93,0.4444444444444444,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R04914,13,27,453.73,0.48148148148148145,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R04915,23,22,348.85,0.5909090909090909,2,3,3,4,233,12,Regular Commuters,2.6999999999999997,Average Risk Rider
R04916,36,25,454.56,0.56,1,4,4,4,144,13,Regular Commuters,2.8000000000000003,Average Risk Rider
R04917,5,21,359.01,0.38095238095238093,4,3,4,3,434,14,Regular Commuters,3.5999999999999996,Loyal Rider
R04918,17,20,281.12,0.35,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R04919,19,26,455.0,0.46153846153846156,2,4,4,4,244,14,Regular Commuters,3.1999999999999997,Loyal Rider
R04920,21,21,333.28,0.23809523809523808,2,3,3,1,233,9,Occasional Riders,2.4,Average Risk Rider
R04921,9,13,235.57999999999998,0.6153846153846154,3,1,1,4,311,9,Occasional Riders,2.1,Average Risk Rider
R04922,49,22,335.38,0.3181818181818182,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R04923,2,26,389.57,0.34615384615384615,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R04924,9,23,330.51,0.391304347826087,3,3,3,3,333,12,Regular Commuters,3.0,Average Risk Rider
R04925,3,20,327.28,0.45,4,2,3,4,423,13,Regular Commuters,3.2,Loyal Rider
R04926,48,26,338.24,0.34615384615384615,1,4,3,3,143,11,Regular Commuters,2.5,Average Risk Rider
R04927,6,21,300.06,0.3333333333333333,4,3,2,2,432,11,Regular Commuters,3.1,Loyal Rider
R04928,3,17,241.73,0.17647058823529413,4,1,1,1,411,7,Occasional Riders,2.2,Average Risk Rider
R04929,29,22,296.81,0.3181818181818182,1,3,2,2,132,8,Occasional Riders,1.8999999999999997,Critical Risk Rider (likely churn)
R04930,21,14,194.57,0.07142857142857142,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R04931,41,15,235.3,0.26666666666666666,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R04932,4,18,264.49,0.2777777777777778,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R04933,20,23,425.77,0.391304347826087,2,3,4,3,234,12,Regular Commuters,2.8,Average Risk Rider
R04934,12,21,306.02,0.3333333333333333,3,3,3,2,333,11,Regular Commuters,2.9000000000000004,Average Risk Rider
R04935,9,17,308.17,0.5882352941176471,3,1,3,4,313,11,Regular Commuters,2.5000000000000004,Average Risk Rider
R04936,48,15,220.61,0.26666666666666666,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R04937,8,12,170.41,0.25,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R04938,6,22,307.48,0.13636363636363635,4,3,3,1,433,11,Regular Commuters,3.2,Loyal Rider
R04939,52,8,109.38,0.25,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R04940,35,13,208.93,0.38461538461538464,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R04941,28,20,308.96999999999997,0.25,1,2,3,1,123,7,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R04942,10,27,449.21,0.4444444444444444,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R04943,41,20,328.43,0.3,1,2,3,2,123,8,Occasional Riders,1.8,Critical Risk Rider (likely churn)
R04944,5,18,288.09,0.4444444444444444,4,2,2,4,422,12,Regular Commuters,3.0,Average Risk Rider
R04945,13,18,289.69,0.3333333333333333,3,2,2,2,322,9,Occasional Riders,2.4000000000000004,Average Risk Rider
R04946,9,21,321.76,0.42857142857142855,3,3,3,4,333,13,Regular Commuters,3.1,Loyal Rider
R04947,16,14,218.03,0.21428571428571427,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R04948,6,19,301.09000000000003,0.5263157894736842,4,2,2,4,422,12,Regular Commuters,3.0,Average Risk Rider
R04949,9,20,304.21,0.35,3,2,2,3,322,10,Occasional Riders,2.5,Average Risk Rider
R04950,21,21,302.73,0.2857142857142857,2,3,2,2,232,9,Occasional Riders,2.3000000000000003,Average Risk Rider
R04951,19,18,285.92,0.3888888888888889,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R04952,77,10,149.35999999999999,0.4,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R04953,3,18,221.01,0.2222222222222222,4,2,1,1,421,8,Occasional Riders,2.5000000000000004,Average Risk Rider
R04954,4,15,234.39,0.4666666666666667,4,1,1,4,411,10,Occasional Riders,2.5,Average Risk Rider
R04955,22,26,435.96999999999997,0.5,2,4,4,4,244,14,Regular Commuters,3.1999999999999997,Loyal Rider
R04956,12,20,281.92,0.25,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04957,14,19,331.89,0.42105263157894735,3,2,3,4,323,12,Regular Commuters,2.8000000000000003,Average Risk Rider
R04958,12,28,438.8,0.35714285714285715,3,4,4,3,344,14,Regular Commuters,3.5,Loyal Rider
R04959,17,15,254.25,0.4666666666666667,2,1,1,4,211,8,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R04960,71,18,281.26,0.16666666666666666,1,2,2,1,122,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04961,12,22,341.82,0.45454545454545453,3,3,3,4,333,13,Regular Commuters,3.1,Loyal Rider
R04962,10,24,342.4,0.20833333333333334,3,4,3,1,343,11,Regular Commuters,3.1000000000000005,Loyal Rider
R04963,6,23,382.23,0.34782608695652173,4,3,4,3,434,14,Regular Commuters,3.5999999999999996,Loyal Rider
R04964,6,14,238.2,0.35714285714285715,4,1,1,3,411,9,Occasional Riders,2.4,Average Risk Rider
R04965,15,19,297.53000000000003,0.15789473684210525,2,2,2,1,222,7,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R04966,7,23,389.57,0.4782608695652174,4,3,4,4,434,15,High‑Value Loyalists,3.6999999999999997,Loyal Rider
R04967,16,32,475.79,0.40625,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R04968,51,16,281.85,0.25,1,1,2,1,112,5,At Risk Users,1.2000000000000002,Critical Risk Rider (likely churn)
R04969,39,22,350.56,0.22727272727272727,1,3,3,1,133,8,Occasional Riders,2.0,Average Risk Rider
R04970,65,21,306.81,0.2857142857142857,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R04971,10,16,227.59,0.1875,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R04972,40,18,316.08,0.4444444444444444,1,2,3,4,123,10,Occasional Riders,2.0,Average Risk Rider
R04973,39,22,345.07,0.2727272727272727,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R04974,26,18,277.02,0.3333333333333333,2,2,2,2,222,8,Occasional Riders,1.9999999999999998,Critical Risk Rider (likely churn)
R04975,18,22,328.66,0.4090909090909091,2,3,3,3,233,11,Regular Commuters,2.5999999999999996,Average Risk Rider
R04976,28,19,300.42,0.3684210526315789,1,2,2,3,122,8,Occasional Riders,1.7,Critical Risk Rider (likely churn)
R04977,13,16,298.2,0.5625,3,1,2,4,312,10,Occasional Riders,2.3000000000000003,Average Risk Rider
R04978,36,19,268.35,0.15789473684210525,1,2,2,1,122,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04979,15,20,356.23,0.4,2,2,3,3,223,10,Occasional Riders,2.3,Average Risk Rider
R04980,12,19,292.27,0.5263157894736842,3,2,2,4,322,11,Regular Commuters,2.6,Average Risk Rider
R04981,10,32,484.38,0.28125,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R04982,8,19,297.7,0.3157894736842105,3,2,2,2,322,9,Occasional Riders,2.4000000000000004,Average Risk Rider
R04983,28,25,392.95,0.28,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R04984,11,22,290.29,0.3181818181818182,3,3,2,2,332,10,Occasional Riders,2.7,Average Risk Rider
R04985,6,23,326.37,0.30434782608695654,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R04986,15,12,199.85999999999999,0.5833333333333334,2,1,1,4,211,8,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R04987,8,20,307.55,0.4,3,2,3,3,323,11,Regular Commuters,2.7,Average Risk Rider
R04988,9,17,252.24,0.5294117647058824,3,1,1,4,311,9,Occasional Riders,2.1,Average Risk Rider
R04989,19,12,201.97,0.3333333333333333,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R04990,5,21,318.38,0.2857142857142857,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R04991,89,14,204.23,0.21428571428571427,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R04992,34,21,276.18,0.2857142857142857,1,3,2,2,132,8,Occasional Riders,1.8999999999999997,Critical Risk Rider (likely churn)
R04993,22,19,294.93,0.5789473684210527,2,2,2,4,222,10,Occasional Riders,2.1999999999999997,Average Risk Rider
R04994,37,18,259.82,0.3888888888888889,1,2,2,3,122,8,Occasional Riders,1.7,Critical Risk Rider (likely churn)
R04995,5,29,441.68,0.4482758620689655,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R04996,4,19,272.58,0.15789473684210525,4,2,2,1,422,9,Occasional Riders,2.7,Average Risk Rider
R04997,4,23,365.05,0.391304347826087,4,3,4,3,434,14,Regular Commuters,3.5999999999999996,Loyal Rider
R04998,11,19,282.87,0.15789473684210525,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R04999,14,28,400.87,0.32142857142857145,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R05000,24,13,210.41,0.3076923076923077,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R05001,6,17,258.90999999999997,0.23529411764705882,4,1,2,1,412,8,Occasional Riders,2.4000000000000004,Average Risk Rider
R05002,15,19,305.57,0.47368421052631576,2,2,3,4,223,11,Regular Commuters,2.4,Average Risk Rider
R05003,60,12,167.32,0.08333333333333333,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R05004,12,18,244.55,0.2222222222222222,3,2,1,1,321,7,Occasional Riders,2.1000000000000005,Average Risk Rider
R05005,29,15,255.63,0.4666666666666667,1,1,2,4,112,8,Occasional Riders,1.5,Critical Risk Rider (likely churn)
